Country,Year,Population
MDV,1981,163935
MDV,1982,169960
MDV,1983,176356
MDV,1984,182953
MDV,1985,189637
MDV,1986,196357
MDV,1987,203124
MDV,1988,209885
MDV,1989,216595
MDV,1990,223215
MDV,1991,229754
MDV,1992,236190
MDV,1993,242459
MDV,1994,248433
MDV,1995,254082
MDV,1996,259327
MDV,1997,264275
MDV,1998,269206
MDV,1999,274484
MDV,2000,280384
MDV,2001,287027
MDV,2002,294341
MDV,2003,302209
MDV,2004,310423
MDV,2005,318836
MDV,2006,327371
MDV,2007,336070
MDV,2008,345054
MDV,2009,354501
MDV,2010,364511
MDV,2011,375131
MDV,2012,386203
MDV,2013,397397
MDV,2014,408247
MDV,2015,418403
MDV,2016,427756
MDV,2017,436330
MEA,1960,105488678
MEA,1961,108374227
MEA,1962,111385940
MEA,1963,114471415
MEA,1964,117671617
MEA,1965,120973578
MEA,1966,124374455
MEA,1967,127947266
MEA,1968,131566224
MEA,1969,135279930
MEA,1970,139083819
MEA,1971,142950993
MEA,1972,146887303
MEA,1973,150999871
MEA,1974,155259901
MEA,1975,159722643
MEA,1976,164407528
MEA,1977,169318424
MEA,1978,174493349
MEA,1979,180000521
MEA,1980,185843847
MEA,1981,192015875
MEA,1982,198499602
MEA,1983,205229901
MEA,1984,212102793
MEA,1985,219095273
MEA,1986,226161475
MEA,1987,233285188
MEA,1988,240367135
MEA,1989,247283550
MEA,1990,255989130
MEA,1991,262659662
MEA,1992,267020622
MEA,1993,273204804
MEA,1994,279279333
MEA,1995,286917385
MEA,1996,292934005
MEA,1997,298982946
MEA,1998,305001541
MEA,1999,311053183
MEA,2000,317129227
MEA,2001,323196354
MEA,2002,329289435
MEA,2003,335522845
MEA,2004,342046777
MEA,2005,348956287
MEA,2006,356287693
MEA,2007,363996317
MEA,2008,371999662
MEA,2009,380192587
MEA,2010,388376106
MEA,2011,396573248
MEA,2012,404783020
MEA,2013,412953000
MEA,2014,421030035
MEA,2015,428974903
MEA,2016,436738031
MEA,2017,444322417
MEX,1960,38174112
MEX,1961,39394126
MEX,1962,40649588
MEX,1963,41939880
MEX,1964,43264272
MEX,1965,44623043
MEX,1966,46011038
MEX,1967,47429812
MEX,1968,48894019
MEX,1969,50423481
MEX,1970,52029861
MEX,1971,53718724
MEX,1972,55478151
MEX,1973,57280587
MEX,1974,59088193
MEX,1975,60872399
MEX,1976,62623763
MEX,1977,64345884
MEX,1978,66039488
MEX,1979,67709689
MEX,1980,69360871
MEX,1981,70992195
MEX,1982,72602533
MEX,1983,74196548
MEX,1984,75780605
MEX,1985,77360707
MEX,1986,78934125
MEX,1987,80503052
MEX,1988,82083919
MEX,1989,83697891
MEX,1990,85357874
MEX,1991,87071512
MEX,1992,88828310
MEX,1993,90600453
MEX,1994,92349147
MEX,1995,94045579
MEX,1996,95687452
MEX,1997,97281739
MEX,1998,98821456
MEX,1999,100300579
MEX,2000,101719673
MEX,2001,103067068
MEX,2002,104355608
MEX,2003,105640453
MEX,2004,106995583
MEX,2005,108472228
MEX,2006,110092378
MEX,2007,111836346
MEX,2008,113661809
MEX,2009,115505228
MEX,2010,117318941
MEX,2011,119090017
MEX,2012,120828307
MEX,2013,122535969
MEX,2014,124221600
MEX,2015,125890949
MEX,2016,127540423
MEX,2017,129163276
MHL,1960,14662
MHL,1961,15051
MHL,1962,15547
MHL,1963,16114
MHL,1964,16710
MHL,1965,17284
MHL,1966,17842
MHL,1967,18388
MHL,1968,18961
MHL,1969,19622
MHL,1970,20395
MHL,1971,21313
MHL,1972,22341
MHL,1973,23439
MHL,1974,24531
MHL,1975,25576
MHL,1976,26552
MHL,1977,27470
MHL,1978,28405
MHL,1979,29418
MHL,1980,30576
MHL,1981,31893
MHL,1982,33330
MHL,1983,34892
MHL,1984,36561
MHL,1985,38333
MHL,1986,40204
MHL,1987,42153
MHL,1988,44063
MHL,1989,45814
MHL,1990,47298
MHL,1991,48475
MHL,1992,49378
MHL,1993,50048
MHL,1994,50575
MHL,1995,51015
MHL,1996,51401
MHL,1997,51692
MHL,1998,51925
MHL,1999,52079
MHL,2000,52159
MHL,2001,52183
MHL,2002,52158
MHL,2003,52116
MHL,2004,52074
MHL,2005,52055
MHL,2006,52078
MHL,2007,52137
MHL,2008,52218
MHL,2009,52320
MHL,2010,52425
MHL,2011,52542
MHL,2012,52663
MHL,2013,52793
MHL,2014,52898
MHL,2015,52994
MHL,2016,53066
MHL,2017,53127
MIC,1960,2085155624
MIC,1961,2110910882
MIC,1962,2149854074
MIC,1963,2200880839
MIC,1964,2252227568
MIC,1965,2305150948
MIC,1966,2361620594
MIC,1967,2417921483
MIC,1968,2475758536
MIC,1969,2535880293
MIC,1970,2597581551
MIC,1971,2660574293
MIC,1972,2722509919
MIC,1973,2784270871
MIC,1974,2845473103
MIC,1975,2905308044
MIC,1976,2964489036
MIC,1977,3023043056
MIC,1978,3082575226
MIC,1979,3143467072
MIC,1980,3205183598
MIC,1981,3268748349
MIC,1982,3335471848
MIC,1983,3403116165
MIC,1984,3470527013
MIC,1985,3539073108
MIC,1986,3609456878
MIC,1987,3681617710
MIC,1988,3754165457
MIC,1989,3825985836
MIC,1990,3898295566
MIC,1991,3966983593
MIC,1992,4033694107
MIC,1993,4099176795
MIC,1994,4163965335
MIC,1995,4228251983
MIC,1996,4292242496
MIC,1997,4356099751
MIC,1998,4419076905
MIC,1999,4480561195
MIC,2000,4541041198
MIC,2001,4600227196
MIC,2002,4658465586
MIC,2003,4716457496
MIC,2004,4774222573
MIC,2005,4831970102
MIC,2006,4889432780
MIC,2007,4946553085
MIC,2008,5004104587
MIC,2009,5062605505
MIC,2010,5121807824
MIC,2011,5181847962
MIC,2012,5242597655
MIC,2013,5304029982
MIC,2014,5365538848
MIC,2015,5426786956
MIC,2016,5487997451
MIC,2017,5548845363
MKD,1960,1488667
MKD,1961,1507654
MKD,1962,1527111
MKD,1963,1547450
MKD,1964,1569141
MKD,1965,1592432
MKD,1966,1617794
MKD,1967,1644943
MKD,1968,1672399
MKD,1969,1698143
MKD,1970,1720800
MKD,1971,1739521
MKD,1972,1754956
MKD,1973,1768992
MKD,1974,1784398
MKD,1975,1803010
MKD,1976,1825552
MKD,1977,1851069
MKD,1978,1877688
MKD,1979,1902719
MKD,1980,1924197
MKD,1981,1941530
MKD,1982,1955243
MKD,1983,1965895
MKD,1984,1974415
MKD,1985,1981534
MKD,1986,1987538
MKD,1987,1992274
MKD,1988,1995513
MKD,1989,1996870
MKD,1990,1996228
MKD,1991,1993302
MKD,1992,1988659
MKD,1993,1984028
MKD,1994,1981703
MKD,1995,1983252
MKD,1996,1989443
MKD,1997,1999599
MKD,1998,2012057
MKD,1999,2024394
MKD,2000,2034819
MKD,2001,2042842
MKD,2002,2048928
MKD,2003,2053426
MKD,2004,2057047
MKD,2005,2060272
MKD,2006,2063145
MKD,2007,2065458
MKD,2008,2067378
MKD,2009,2069093
MKD,2010,2070739
MKD,2011,2072383
MKD,2012,2074036
MKD,2013,2075739
MKD,2014,2077495
MKD,2015,2079308
MKD,2016,2081206
MKD,2017,2083160
MLI,1960,5263733
MLI,1961,5322266
MLI,1962,5381368
MLI,1963,5441613
MLI,1964,5503752
MLI,1965,5568484
MLI,1966,5635859
MLI,1967,5706199
MLI,1968,5780835
MLI,1969,5861412
MLI,1970,5949045
MLI,1971,6044530
MLI,1972,6147458
MLI,1973,6256187
MLI,1974,6368348
MLI,1975,6482278
MLI,1976,6596773
MLI,1977,6712401
MLI,1978,6831295
MLI,1979,6956579
MLI,1980,7090126
MLI,1981,7234303
MLI,1982,7387656
MLI,1983,7543743
MLI,1984,7693667
MLI,1985,7831889
MLI,1986,7955164
MLI,1987,8067758
MLI,1988,8180728
MLI,1989,8309531
MLI,1990,8465188
MLI,1991,8652514
MLI,1992,8868263
MLI,1993,9105472
MLI,1994,9353385
MLI,1995,9604450
MLI,1996,9856810
MLI,1997,10114094
MLI,1998,10380835
MLI,1999,10663723
MLI,2000,10967690
MLI,2001,11293258
MLI,2002,11638929
MLI,2003,12005128
MLI,2004,12391906
MLI,2005,12798763
MLI,2006,13227064
MLI,2007,13675606
MLI,2008,14138216
MLI,2009,14606597
MLI,2010,15075085
MLI,2011,15540989
MLI,2012,16006670
MLI,2013,16477818
MLI,2014,16962846
MLI,2015,17467905
MLI,2016,17994837
MLI,2017,18541980
MLT,1960,326550
MLT,1961,325250
MLT,1962,323900
MLT,1963,322550
MLT,1964,321250
MLT,1965,318800
MLT,1966,315200
MLT,1967,311550
MLT,1968,307900
MLT,1969,304300
MLT,1970,302650
MLT,1971,302700
MLT,1972,302450
MLT,1973,302200
MLT,1974,301996
MLT,1975,304222
MLT,1976,305774
MLT,1977,306970
MLT,1978,310182
MLT,1979,313342
MLT,1980,316645
MLT,1981,318982
MLT,1982,325898
MLT,1983,330524
MLT,1984,330593
MLT,1985,336452
MLT,1986,342121
MLT,1987,344485
MLT,1988,347325
MLT,1989,350722
MLT,1990,354170
MLT,1991,363845
MLT,1992,367618
MLT,1993,371308
MLT,1994,374797
MLT,1995,377419
MLT,1996,379905
MLT,1997,382791
MLT,1998,385287
MLT,1999,387578
MLT,2000,390087
MLT,2001,393028
MLT,2002,395969
MLT,2003,398582
MLT,2004,401268
MLT,2005,403834
MLT,2006,405308
MLT,2007,406724
MLT,2008,409379
MLT,2009,412477
MLT,2010,414508
MLT,2011,416268
MLT,2012,420028
MLT,2013,425967
MLT,2014,434558
MLT,2015,445053
MLT,2016,455356
MLT,2017,465292
MMR,1960,20986123
MMR,1961,21438025
MMR,1962,21898020
MMR,1963,22371902
MMR,1964,22867741
MMR,1965,23391145
MMR,1966,23944178
MMR,1967,24524548
MMR,1968,25128116
MMR,1969,25748643
MMR,1970,26381431
MMR,1971,27024985
MMR,1972,27680144
MMR,1973,28347341
MMR,1974,29027734
MMR,1975,29721967
MMR,1976,30428034
MMR,1977,31144324
MMR,1978,31872230
MMR,1979,32613888
MMR,1980,33369712
MMR,1981,34139130
MMR,1982,34917895
MMR,1983,35697943
MMR,1984,36468888
MMR,1985,37222296
MMR,1986,37957332
MMR,1987,38673241
MMR,1988,39362142
MMR,1989,40014862
MMR,1990,40626250
MMR,1991,41190156
MMR,1992,41711465
MMR,1993,42209778
MMR,1994,42712223
MMR,1995,43237792
MMR,1996,43793310
MMR,1997,44371525
MMR,1998,44959935
MMR,1999,45539435
MMR,2000,46095462
MMR,2001,46627994
MMR,2002,47140220
MMR,2003,47624894
MMR,2004,48073707
MMR,2005,48482614
MMR,2006,48846474
MMR,2007,49171586
MMR,2008,49479752
MMR,2009,49800690
MMR,2010,50155896
MMR,2011,50553031
MMR,2012,50986514
MMR,2013,51448196
MMR,2014,51924182
MMR,2015,52403669
MMR,2016,52885223
MMR,2017,53370609
MNA,1960,97837766
MNA,1961,100458479
MNA,1962,103147177
MNA,1963,105914391
MNA,1964,108774858
MNA,1965,111738154
MNA,1966,114816087
MNA,1967,118004103
MNA,1968,121276296
MNA,1969,124596411
MNA,1970,127942543
MNA,1971,131309640
MNA,1972,134719523
MNA,1973,138211123
MNA,1974,141837810
MNA,1975,145642454
MNA,1976,149628962
MNA,1977,153798274
MNA,1978,158185098
MNA,1979,162829871
MNA,1980,167755859
MNA,1981,172967490
MNA,1982,178440308
MNA,1983,184129812
MNA,1984,189974163
MNA,1985,195917732
MNA,1986,201950420
MNA,1987,208051337
MNA,1988,214140741
MNA,1989,220121789
MNA,1990,227903820
MNA,1991,233582274
MNA,1992,239062651
MNA,1993,244395451
MNA,1994,249660649
MNA,1995,254918217
MNA,1996,260190124
MNA,1997,265463944
MNA,1998,270672291
MNA,1999,275840061
MNA,2000,280955290
MNA,2001,286016125
MNA,2002,291051001
MNA,2003,296114536
MNA,2004,301278295
MNA,2005,306595214
MNA,2006,312079307
MNA,2007,317721161
MNA,2008,323531149
MNA,2009,329488935
MNA,2010,335581557
MNA,2011,341822043
MNA,2012,348195697
MNA,2013,354641044
MNA,2014,361077997
MNA,2015,367449306
MNA,2016,373719055
MNA,2017,379901782
MNE,1960,480579
MNE,1961,491140
MNE,1962,502558
MNE,1963,513409
MNE,1964,521753
MNE,1965,526327
MNE,1966,526419
MNE,1967,522796
MNE,1968,517481
MNE,1969,513340
MNE,1970,512407
MNE,1971,515449
MNE,1972,521785
MNE,1973,530220
MNE,1974,538902
MNE,1975,546487
MNE,1976,552562
MNE,1977,557576
MNE,1978,562065
MNE,1979,566888
MNE,1980,572608
MNE,1981,579445
MNE,1982,587001
MNE,1983,594506
MNE,1984,600884
MNE,1985,605398
MNE,1986,607711
MNE,1987,608144
MNE,1988,607413
MNE,1989,606571
MNE,1990,606372
MNE,1991,607105
MNE,1992,608516
MNE,1993,610170
MNE,1994,611389
MNE,1995,611712
MNE,1996,611003
MNE,1997,609520
MNE,1998,607662
MNE,1999,606001
MNE,2000,604950
MNE,2001,607389
MNE,2002,609828
MNE,2003,612267
MNE,2004,613353
MNE,2005,614261
MNE,2006,615025
MNE,2007,615875
MNE,2008,616969
MNE,2009,618294
MNE,2010,619428
MNE,2011,620079
MNE,2012,620601
MNE,2013,621207
MNE,2014,621810
MNE,2015,622159
MNE,2016,622303
MNE,2017,622471
MNG,1960,955505
MNG,1961,982178
MNG,1962,1011324
MNG,1963,1042383
MNG,1964,1074514
MNG,1965,1107124
MNG,1966,1139961
MNG,1967,1173191
MNG,1968,1207104
MNG,1969,1242214
MNG,1970,1278825
MNG,1971,1317050
MNG,1972,1356670
MNG,1973,1397304
MNG,1974,1438425
MNG,1975,1479651
MNG,1976,1520865
MNG,1977,1562209
MNG,1978,1603906
MNG,1979,1646291
MNG,1980,1689622
MNG,1981,1733475
MNG,1982,1777727
MNG,1983,1823216
MNG,1984,1871090
MNG,1985,1921881
MNG,1986,1976309
MNG,1987,2033343
MNG,1988,2089714
MNG,1989,2141008
MNG,1990,2184145
MNG,1991,2217918
MNG,1992,2243502
MNG,1993,2263200
MNG,1994,2280496
MNG,1995,2298039
MNG,1996,2316567
MNG,1997,2335695
MNG,1998,2355590
MNG,1999,2376162
MNG,2000,2397436
MNG,2001,2419776
MNG,2002,2443659
MNG,2003,2469286
MNG,2004,2496832
MNG,2005,2526446
MNG,2006,2558012
MNG,2007,2591670
MNG,2008,2628131
MNG,2009,2668289
MNG,2010,2712650
MNG,2011,2761516
MNG,2012,2814226
MNG,2013,2869107
MNG,2014,2923896
MNG,2015,2976877
MNG,2016,3027398
MNG,2017,3075647
MNP,1960,10035
MNP,1961,10302
MNP,1962,10499
MNP,1963,10667
MNP,1964,10857
MNP,1965,11105
MNP,1966,11435
MNP,1967,11823
MNP,1968,12257
MNP,1969,12691
MNP,1970,13127
MNP,1971,13569
MNP,1972,14040
MNP,1973,14492
MNP,1974,14859
MNP,1975,15117
MNP,1976,15234
MNP,1977,15251
MNP,1978,15372
MNP,1979,15862
MNP,1980,16920
MNP,1981,18604
MNP,1982,20856
MNP,1983,23503
MNP,1984,26302
MNP,1985,29092
MNP,1986,31802
MNP,1987,34480
MNP,1988,37134
MNP,1989,39808
MNP,1990,42538
MNP,1991,45249
MNP,1992,47919
MNP,1993,50602
MNP,1994,53380
MNP,1995,56278
MNP,1996,59364
MNP,1997,62528
MNP,1998,65474
MNP,1999,67755
MNP,2000,69094
MNP,2001,69388
MNP,2002,68763
MNP,2003,67422
MNP,2004,65663
MNP,2005,63744
MNP,2006,61688
MNP,2007,59513
MNP,2008,57431
MNP,2009,55674
MNP,2010,54424
MNP,2011,53786
MNP,2012,53718
MNP,2013,54036
MNP,2014,54468
MNP,2015,54816
MNP,2016,55023
MNP,2017,55144
MOZ,1960,7388695
MOZ,1961,7541325
MOZ,1962,7699139
MOZ,1963,7862072
MOZ,1964,8030025
MOZ,1965,8203076
MOZ,1966,8381455
MOZ,1967,8565674
MOZ,1968,8756481
MOZ,1969,8954809
MOZ,1970,9161534
MOZ,1971,9375144
MOZ,1972,9595762
MOZ,1973,9827580
MOZ,1974,10076172
MOZ,1975,10344494
MOZ,1976,10632932
MOZ,1977,10936936
MOZ,1978,11248046
MOZ,1979,11554979
MOZ,1980,11848331
MOZ,1981,12133074
MOZ,1982,12409243
MOZ,1983,12657708
MOZ,1984,12853780
MOZ,1985,12984405
MOZ,1986,13034385
MOZ,1987,13020861
MOZ,1988,13002553
MOZ,1989,13059613
MOZ,1990,13247649
MOZ,1991,13591970
MOZ,1992,14071231
MOZ,1993,14636995
MOZ,1994,15217044
MOZ,1995,15759132
MOZ,1996,16248232
MOZ,1997,16701351
MOZ,1998,17136780
MOZ,1999,17584869
MOZ,2000,18067687
MOZ,2001,18588758
MOZ,2002,19139658
MOZ,2003,19716598
MOZ,2004,20312705
MOZ,2005,20923070
MOZ,2006,21547463
MOZ,2007,22188387
MOZ,2008,22846758
MOZ,2009,23524063
MOZ,2010,24221405
MOZ,2011,24939005
MOZ,2012,25676606
MOZ,2013,26434372
MOZ,2014,27212382
MOZ,2015,28010691
MOZ,2016,28829476
MOZ,2017,29668834
MRT,1960,858168
MRT,1961,883221
MRT,1962,909174
MRT,1963,936016
MRT,1964,963747
MRT,1965,992367
MRT,1966,1021882
MRT,1967,1052286
MRT,1968,1083583
MRT,1969,1115788
MRT,1970,1148908
MRT,1971,1182954
MRT,1972,1217941
MRT,1973,1253874
MRT,1974,1290790
MRT,1975,1328686
MRT,1976,1367563
MRT,1977,1407436
MRT,1978,1448414
MRT,1979,1490603
MRT,1980,1534085
MRT,1981,1578938
MRT,1982,1625124
MRT,1983,1672496
MRT,1984,1720812
MRT,1985,1769942
MRT,1986,1819954
MRT,1987,1870978
MRT,1988,1923002
MRT,1989,1976030
MRT,1990,2030140
MRT,1991,2085202
MRT,1992,2141445
MRT,1993,2199791
MRT,1994,2261403
MRT,1995,2327075
MRT,1996,2397245
MRT,1997,2471598
MRT,1998,2549223
MRT,1999,2628803
MRT,2000,2709359
MRT,2001,2790729
MRT,2002,2873228
MRT,2003,2957117
MRT,2004,3042823
MRT,2005,3130720
MRT,2006,3220653
MRT,2007,3312665
MRT,2008,3407541
MRT,2009,3506288
MRT,2010,3609543
MRT,2011,3717672
MRT,2012,3830239
MRT,2013,3946170
MRT,2014,4063920
MRT,2015,4182341
MRT,2016,4301018
MRT,2017,4420184
MUS,1960,659351
MUS,1961,680757
MUS,1962,700349
MUS,1963,718861
MUS,1964,736381
MUS,1965,753000
MUS,1966,768813
MUS,1967,783917
MUS,1968,798413
MUS,1969,812405
MUS,1970,826000
MUS,1971,839230
MUS,1972,852053
MUS,1973,864819
MUS,1974,878042
MUS,1975,892000
MUS,1976,906507
MUS,1977,921379
MUS,1978,933499
MUS,1979,949888
MUS,1980,966039
MUS,1981,980462
MUS,1982,992521
MUS,1983,1001691
MUS,1984,1012221
MUS,1985,1020528
MUS,1986,1028360
MUS,1987,1036082
MUS,1988,1043239
MUS,1989,1051260
MUS,1990,1058775
MUS,1991,1070266
MUS,1992,1084441
MUS,1993,1097374
MUS,1994,1112846
MUS,1995,1122457
MUS,1996,1133996
MUS,1997,1148284
MUS,1998,1160421
MUS,1999,1175267
MUS,2000,1186873
MUS,2001,1196287
MUS,2002,1204621
MUS,2003,1213370
MUS,2004,1221003
MUS,2005,1228254
MUS,2006,1233996
MUS,2007,1239630
MUS,2008,1244121
MUS,2009,1247429
MUS,2010,1250400
MUS,2011,1252404
MUS,2012,1255882
MUS,2013,1258653
MUS,2014,1260934
MUS,2015,1262605
MUS,2016,1263473
MUS,2017,1264613
MWI,1960,3618595
MWI,1961,3700023
MWI,1962,3784439
MWI,1963,3872118
MWI,1964,3963417
MWI,1965,4058673
MWI,1966,4158124
MWI,1967,4262005
MWI,1968,4370650
MWI,1969,4484439
MWI,1970,4603723
MWI,1971,4728703
MWI,1972,4859610
MWI,1973,4996940
MWI,1974,5141202
MWI,1975,5292808
MWI,1976,5454705
MWI,1977,5627533
MWI,1978,5806845
MWI,1979,5986332
MWI,1980,6163080
MWI,1981,6327569
MWI,1982,6484452
MWI,1983,6661358
MWI,1984,6895928
MWI,1985,7211105
MWI,1986,7625305
MWI,1987,8120093
MWI,1988,8636935
MWI,1989,9094671
MWI,1990,9437553
MWI,1991,9641153
MWI,1992,9729717
MWI,1993,9755857
MWI,1994,9796976
MWI,1995,9909088
MWI,1996,10109789
MWI,1997,10381862
MWI,1998,10704744
MWI,1999,11044356
MWI,2000,11376172
MWI,2001,11695863
MWI,2002,12013711
MWI,2003,12336687
MWI,2004,12676038
MWI,2005,13039711
MWI,2006,13429262
MWI,2007,13840969
MWI,2008,14271234
MWI,2009,14714602
MWI,2010,15167095
MWI,2011,15627618
MWI,2012,16097305
MWI,2013,16577147
MWI,2014,17068838
MWI,2015,17573607
MWI,2016,18091575
MWI,2017,18622104
MYS,1960,8157106
MYS,1961,8418460
MYS,1962,8692815
MYS,1963,8974084
MYS,1964,9253963
MYS,1965,9526563
MYS,1966,9789982
MYS,1967,10046172
MYS,1968,10297801
MYS,1969,10549226
MYS,1970,10803978
MYS,1971,11062338
MYS,1972,11324251
MYS,1973,11592698
MYS,1974,11871233
MYS,1975,12162369
MYS,1976,12468893
MYS,1977,12790546
MYS,1978,13123069
MYS,1979,13460201
MYS,1980,13798125
MYS,1981,14133840
MYS,1982,14470633
MYS,1983,14818617
MYS,1984,15191625
MYS,1985,15598942
MYS,1986,16045047
MYS,1987,16525108
MYS,1988,17027588
MYS,1989,17535971
MYS,1990,18038321
MYS,1991,18529454
MYS,1992,19012724
MYS,1993,19494967
MYS,1994,19986894
MYS,1995,20495597
MYS,1996,21023321
MYS,1997,21565325
MYS,1998,22113464
MYS,1999,22656286
MYS,2000,23185608
MYS,2001,23698907
MYS,2002,24198811
MYS,2003,24688703
MYS,2004,25174109
MYS,2005,25659393
MYS,2006,26143566
MYS,2007,26625845
MYS,2008,27111069
MYS,2009,27605383
MYS,2010,28112289
MYS,2011,28635128
MYS,2012,29170456
MYS,2013,29706724
MYS,2014,30228017
MYS,2015,30723155
MYS,2016,31187265
MYS,2017,31624264
NAC,1960,198624409
NAC,1961,202007500
NAC,1962,205198600
NAC,1963,208253700
NAC,1964,211262900
NAC,1965,214031100
NAC,1966,216659000
NAC,1967,219176000
NAC,1968,221503000
NAC,1969,223759000
NAC,1970,226431000
NAC,1971,229361135
NAC,1972,231943831
NAC,1973,234332208
NAC,1974,236681487
NAC,1975,239235000
NAC,1976,241606200
NAC,1977,244088400
NAC,1978,246674600
NAC,1979,249385800
NAC,1980,251872670
NAC,1981,254421050
NAC,1982,256921449
NAC,1983,259303930
NAC,1984,261583423
NAC,1985,263922898
NAC,1986,266394382
NAC,1987,268896849
NAC,1988,271452347
NAC,1989,274256841
NAC,1990,277473326
NAC,1991,281211703
NAC,1992,285092192
NAC,1993,288811320
NAC,1994,292297226
NAC,1995,295691746
NAC,1996,299126029
NAC,1997,302704697
NAC,1998,306162843
NAC,1999,309600485
NAC,2000,312993944
NAC,2001,316113359
NAC,2002,319050105
NAC,2003,321847258
NAC,2004,324864038
NAC,2005,327892753
NAC,2006,331014940
NAC,2007,334184023
NAC,2008,337405012
NAC,2009,340465736
NAC,2010,343408819
NAC,2011,346051624
NAC,2012,348808615
NAC,2013,351451876
NAC,2014,354223012
NAC,2015,356937591
NAC,2016,359735880
NAC,2017,362492702
NAM,1960,602544
NAM,1961,617277
NAM,1962,632654
NAM,1963,648661
NAM,1964,665282
NAM,1965,682551
NAM,1966,700341
NAM,1967,718685
NAM,1968,737886
NAM,1969,758377
NAM,1970,780384
NAM,1971,804157
NAM,1972,829441
NAM,1973,855380
NAM,1974,880785
NAM,1975,904839
NAM,1976,927503
NAM,1977,949193
NAM,1978,970258
NAM,1979,991226
NAM,1980,1012672
NAM,1981,1034264
NAM,1982,1056366
NAM,1983,1081081
NAM,1984,1111132
NAM,1985,1148302
NAM,1986,1193592
NAM,1987,1245990
NAM,1988,1302741
NAM,1989,1359933
NAM,1990,1414692
NAM,1991,1465740
NAM,1992,1513721
NAM,1993,1559983
NAM,1994,1606718
NAM,1995,1655359
NAM,1996,1706489
NAM,1997,1758994
NAM,1998,1810566
NAM,1999,1858042
NAM,2000,1899257
NAM,2001,1933596
NAM,2002,1962147
NAM,2003,1986535
NAM,2004,2009228
NAM,2005,2032196
NAM,2006,2055734
NAM,2007,2079915
NAM,2008,2106375
NAM,2009,2137040
NAM,2010,2173170
NAM,2011,2215621
NAM,2012,2263934
NAM,2013,2316520
NAM,2014,2370992
NAM,2015,2425561
NAM,2016,2479713
NAM,2017,2533794
NCL,1960,79000
NCL,1961,81200
NCL,1962,83400
NCL,1963,85700
NCL,1964,88100
NCL,1965,90500
NCL,1966,93500
NCL,1967,96500
NCL,1968,99500
NCL,1969,104000
NCL,1970,112000
NCL,1971,120000
NCL,1972,125500
NCL,1973,128500
NCL,1974,131000
NCL,1975,132500
NCL,1976,134000
NCL,1977,136000
NCL,1978,137500
NCL,1979,138500
NCL,1980,140050
NCL,1981,142650
NCL,1982,145700
NCL,1983,148700
NCL,1984,151650
NCL,1985,154450
NCL,1986,157350
NCL,1987,160500
NCL,1988,163650
NCL,1989,166898
NCL,1990,170899
NCL,1991,175362
NCL,1992,179799
NCL,1993,184496
NCL,1994,189482
NCL,1995,193816
NCL,1996,197564
NCL,1997,201418
NCL,1998,205279
NCL,1999,209214
NCL,2000,213230
NCL,2001,217324
NCL,2002,221490
NCL,2003,225296
NCL,2004,228750
NCL,2005,232250
NCL,2006,235750
NCL,2007,239250
NCL,2008,242750
NCL,2009,245950
NCL,2010,249750
NCL,2011,254350
NCL,2012,259000
NCL,2013,263650
NCL,2014,268050
NCL,2015,272400
NCL,2016,276550
NCL,2017,280460
NER,1960,3388764
NER,1961,3486295
NER,1962,3588156
NER,1963,3693866
NER,1964,3802640
NER,1965,3913934
NER,1966,4027758
NER,1967,4144395
NER,1968,4263745
NER,1969,4385758
NER,1970,4510479
NER,1971,4637829
NER,1972,4768078
NER,1973,4902006
NER,1974,5040656
NER,1975,5184811
NER,1976,5334918
NER,1977,5490921
NER,1978,5652355
NER,1979,5818506
NER,1980,5988904
NER,1981,6164006
NER,1982,6344382
NER,1983,6529894
NER,1984,6720344
NER,1985,6915927
NER,1986,7116744
NER,1987,7323969
NER,1988,7540253
NER,1989,7768995
NER,1990,8012861
NER,1991,8272976
NER,1992,8549424
NER,1993,8842415
NER,1994,9151763
NER,1995,9477333
NER,1996,9819964
NER,1997,10180061
NER,1998,10556549
NER,1999,10947829
NER,2000,11352973
NER,2001,11771976
NER,2002,12206002
NER,2003,12656870
NER,2004,13127012
NER,2005,13618449
NER,2006,14132064
NER,2007,14668338
NER,2008,15228525
NER,2009,15813913
NER,2010,16425578
NER,2011,17064636
NER,2012,17731634
NER,2013,18426372
NER,2014,19148219
NER,2015,19896965
NER,2016,20672987
NER,2017,21477348
NGA,1960,45137812
NGA,1961,46062905
NGA,1962,47029140
NGA,1963,48032246
NGA,1964,49066059
NGA,1965,50127214
NGA,1966,51217359
NGA,1967,52341834
NGA,1968,53505978
NGA,1969,54716735
NGA,1970,55981400
NGA,1971,57295210
NGA,1972,58662603
NGA,1973,60110433
NGA,1974,61673559
NGA,1975,63373572
NGA,1976,65226229
NGA,1977,67215805
NGA,1978,69293550
NGA,1979,71391290
NGA,1980,73460724
NGA,1981,75482552
NGA,1982,77472907
NGA,1983,79462277
NGA,1984,81497739
NGA,1985,83613300
NGA,1986,85818502
NGA,1987,88101628
NGA,1988,90450281
NGA,1989,92844353
NGA,1990,95269988
NGA,1991,97726323
NGA,1992,100221563
NGA,1993,102761737
NGA,1994,105355783
NGA,1995,108011465
NGA,1996,110732904
NGA,1997,113522705
NGA,1998,116385750
NGA,1999,119327073
NGA,2000,122352009
NGA,2001,125463434
NGA,2002,128666710
NGA,2003,131972533
NGA,2004,135393616
NGA,2005,138939478
